an4_v1,ted_v1,target_librispeech_v1
9.592460632324219,12.569480895996094,31.695762634277344
8.68957233428955,10.620064735412598,31.487966537475586
7.965968132019043,10.853410720825195,30.967004776000977
7.598186492919922,8.779415130615234,30.854507446289062
7.412874698638916,7.929649829864502,31.127182006835938
7.301366806030273,6.423910617828369,30.398630142211914
6.9135355949401855,6.03919792175293,30.036334991455078
6.654687881469727,5.97019100189209,29.5524959564209
6.439678192138672,6.376706600189209,29.9411678314209
6.478613376617432,4.67536735534668,28.845661163330078
6.407907009124756,4.252099990844727,28.647512435913086
6.167057991027832,4.003146171569824,28.17694664001465
6.068603992462158,3.3883774280548096,26.75957679748535
5.977341175079346,3.628697156906128,28.146526336669922
5.796814918518066,3.2380595207214355,28.191743850708008
5.926480770111084,2.5829579830169678,27.679298400878906
5.783737659454346,3.115004062652588,26.399185180664062
5.765294075012207,2.2825396060943604,27.047643661499023
5.679378032684326,3.2611191272735596,28.963891983032227
5.377517223358154,2.750689744949341,27.83490562438965
5.283775329589844,2.4088313579559326,26.547035217285156
5.2809648513793945,2.541537046432495,28.039804458618164
5.4431986808776855,1.5604230165481567,28.092782974243164
5.284302234649658,1.854628562927246,29.478168487548828
5.1390509605407715,1.591220498085022,28.305946350097656
4.968081474304199,2.1457958221435547,28.119054794311523
4.879215240478516,1.4152685403823853,28.536645889282227
4.787106037139893,1.7040613889694214,26.335161209106445
4.615513801574707,1.2794921398162842,25.392772674560547
4.556758880615234,1.6035903692245483,25.700313568115234
4.480048656463623,1.4460495710372925,24.083879470825195
4.634658336639404,1.2518593072891235,25.50623321533203
4.448848247528076,0.9585003852844238,25.575843811035156
4.620142936706543,0.8890956044197083,21.478363037109375
4.568332195281982,0.7428526878356934,21.407867431640625
4.547574996948242,0.7360962629318237,23.226030349731445
4.258080959320068,0.7838534116744995,24.362716674804688
4.15041446685791,1.0834919214248657,25.05794906616211
4.086246013641357,0.9121177196502686,25.976486206054688
3.965311050415039,0.8251065611839294,23.501220703125
3.9507081508636475,0.831051230430603,23.575658798217773
3.857060432434082,0.9510660767555237,21.167984008789062
3.858048677444458,0.45108720660209656,23.556997299194336
3.845050573348999,0.4637387990951538,23.179767608642578
3.616506814956665,0.7688372731208801,20.982513427734375
3.520811080932617,0.37250998616218567,19.58773422241211
3.5204520225524902,0.6320921778678894,20.869583129882812
3.450634717941284,0.9560436606407166,21.519929885864258
3.2618277072906494,0.7032833695411682,19.039295196533203
3.1911325454711914,0.8468877077102661,20.429527282714844
3.1569550037384033,0.6575462222099304,20.360477447509766
3.1803555488586426,0.8355094194412231,19.19147300720215
3.1334095001220703,0.3392016589641571,19.026121139526367
3.239824056625366,0.9836359620094299,18.31468963623047
3.01702880859375,0.4290490448474884,19.02069854736328
3.152918815612793,0.6550944447517395,19.255468368530273
2.9859468936920166,0.4363783895969391,21.059303283691406
2.917712450027466,0.6827844381332397,21.605316162109375
3.023885726928711,0.4355442523956299,20.722009658813477
3.029782295227051,0.2832554280757904,21.32672119140625
3.027334213256836,0.4372805953025818,20.231849670410156
2.8974804878234863,0.25596198439598083,22.97783660888672
3.01131272315979,0.23865218460559845,21.601903915405273
2.828798294067383,0.4367334544658661,23.59308433532715
2.7284486293792725,0.17204560339450836,24.097869873046875
2.851925849914551,0.4240877330303192,24.350709915161133
2.552061080932617,0.7935194969177246,22.864294052124023
2.440002679824829,0.4680110514163971,24.61001205444336
2.4006354808807373,0.4433419108390808,21.313966751098633
2.3720550537109375,0.7084683775901794,22.776798248291016
2.299253463745117,0.4346930980682373,20.693498611450195
2.3991029262542725,0.30697086453437805,21.60181999206543
2.3232038021087646,0.5194727182388306,21.398605346679688
2.385432481765747,0.21067963540554047,21.924545288085938
2.250415086746216,0.18014466762542725,21.88848114013672
2.2522363662719727,0.2760520279407501,21.395448684692383
2.0718886852264404,0.25740599632263184,23.246511459350586
1.9192326068878174,0.5376622676849365,22.0382137298584
1.9388158321380615,0.19046947360038757,22.326929092407227
2.017012357711792,0.1403576135635376,22.679935455322266
1.9505579471588135,0.18553103506565094,21.61208724975586
1.8911702632904053,0.16751627624034882,23.351367950439453
2.0155727863311768,0.08104322105646133,23.18782615661621
1.9388048648834229,0.07996919006109238,24.081295013427734
1.912208914756775,0.038578975945711136,23.38815689086914
1.9388984441757202,0.027746105566620827,22.82071304321289
1.8912080526351929,0.028632983565330505,24.080669403076172
1.7798951864242554,0.02978409267961979,22.328290939331055
1.8505264520645142,0.02346426248550415,24.19407081604004
1.7157152891159058,0.02538069151341915,23.238285064697266
1.7873321771621704,0.028415203094482422,23.997610092163086
1.6350986957550049,0.06454835832118988,22.2519588470459
1.6472764015197754,0.21898633241653442,22.978357315063477
1.4540823698043823,0.10469404608011246,22.117090225219727
1.4811512231826782,0.14166921377182007,23.198312759399414
1.450793981552124,0.20647075772285461,23.96162223815918
1.4368168115615845,0.2511114180088043,25.139684677124023
1.3748152256011963,0.10277338325977325,23.609512329101562
1.5270482301712036,0.474241703748703,22.063512802124023
1.3412736654281616,0.28660374879837036,24.403060913085938
1.3505957126617432,0.2886699140071869,23.442075729370117
1.362416386604309,0.3398735821247101,22.809432983398438
1.317590355873108,0.1624811887741089,23.123136520385742
1.407754898071289,0.23303182423114777,23.344356536865234
1.4417678117752075,0.14505167305469513,25.148990631103516
1.5239378213882446,0.15101230144500732,23.70754051208496
1.4218882322311401,0.05696908384561539,24.926307678222656
1.6372178792953491,0.05857689678668976,25.7928524017334
1.3995447158813477,0.08414909243583679,25.090932846069336
1.5099307298660278,0.031437065452337265,23.316463470458984
1.4428527355194092,0.017480598762631416,24.10010528564453
1.5174496173858643,0.014365886338055134,22.701547622680664
1.3846279382705688,0.016429340466856956,23.224376678466797
1.463395118713379,0.02066875994205475,21.53177833557129
1.3293335437774658,0.017279967665672302,22.729333877563477
1.4363517761230469,0.020395150408148766,21.039295196533203
1.2651090621948242,0.01477480586618185,22.33173942565918
1.4039149284362793,0.015399953350424767,21.423980712890625
1.2319704294204712,0.022788850590586662,22.41254425048828
1.3288295269012451,0.10454864054918289,20.871423721313477
1.0576672554016113,0.2831079959869385,22.048526763916016
1.0048437118530273,0.40439215302467346,22.186235427856445
0.995185375213623,0.36377453804016113,22.51746940612793
1.0452587604522705,0.2646319270133972,21.664804458618164
1.0756436586380005,0.32632094621658325,21.991832733154297
1.0766533613204956,0.17660166323184967,23.32167625427246
1.0886787176132202,0.24063169956207275,21.921730041503906
1.1198675632476807,0.14189104735851288,21.077234268188477
1.1962138414382935,0.3045147955417633,21.342981338500977
1.0864619016647339,0.07028529793024063,20.884231567382812
1.2582050561904907,0.0581977441906929,21.88473892211914
1.1662598848342896,0.04604675993323326,22.267690658569336
1.1807689666748047,0.06553241610527039,22.648849487304688
1.0976691246032715,0.045366913080215454,21.648744583129883
1.150894284248352,0.032629407942295074,22.132360458374023
1.1225857734680176,0.017129462212324142,21.84610939025879
1.1721547842025757,0.014070868492126465,21.48784828186035
