an4_v2,ted_v2,target_librispeech_v2
24.56703758239746,53.86106491088867,54.67254638671875
22.133502960205078,35.26637268066406,53.128170013427734
19.683120727539062,24.28679847717285,49.29413604736328
17.25507926940918,17.59333038330078,51.295013427734375
15.004908561706543,17.559602737426758,50.274539947509766
14.106532096862793,14.923526763916016,44.83810806274414
13.270429611206055,10.871013641357422,48.51081085205078
12.924246788024902,11.420503616333008,45.65309143066406
11.840304374694824,10.54977798461914,44.16754913330078
11.897892951965332,9.115063667297363,45.456336975097656
11.328347206115723,8.49660873413086,44.92877197265625
10.922505378723145,6.511957168579102,38.93458938598633
10.52822494506836,7.601700782775879,39.516178131103516
10.198831558227539,3.745313882827759,37.52552795410156
9.886636734008789,3.981175422668457,37.97917938232422
9.646137237548828,5.201189041137695,35.11621856689453
9.172245025634766,3.4801790714263916,33.698020935058594
8.523140907287598,3.1233434677124023,34.60783386230469
8.380868911743164,2.607639789581299,30.86785125732422
7.924167156219482,5.057519912719727,31.89555549621582
7.833147048950195,3.152796983718872,32.848304748535156
8.201600074768066,3.382784128189087,32.654937744140625
7.515207767486572,1.789990782737732,29.132598876953125
7.643302917480469,2.8486580848693848,31.75094985961914
6.21527624130249,1.67127525806427,31.22455596923828
5.8201904296875,2.51937198638916,30.81455421447754
5.320234298706055,1.902665615081787,26.994054794311523
4.935043811798096,2.9823496341705322,30.977909088134766
5.165596008300781,2.229398012161255,33.373023986816406
5.0783467292785645,1.3919317722320557,25.598718643188477
5.22564172744751,1.4532932043075562,29.93478012084961
4.635464668273926,1.6893970966339111,30.75996971130371
4.518209457397461,1.4054722785949707,28.975250244140625
4.843613147735596,1.4282416105270386,28.604286193847656
4.974781036376953,0.6397630572319031,31.91934585571289
4.529594421386719,1.0341041088104248,32.444766998291016
4.3370585441589355,0.8336291909217834,32.18976974487305
3.7862842082977295,0.7581374049186707,31.22321319580078
3.5684890747070312,0.6228854656219482,28.381996154785156
3.3498122692108154,0.6924629807472229,30.45053482055664
3.237248420715332,0.6187251210212708,31.753196716308594
3.2969701290130615,0.9185240268707275,31.029863357543945
3.362539768218994,1.2376788854599,31.077219009399414
3.010495185852051,0.44915497303009033,28.073068618774414
3.1861815452575684,1.1331310272216797,31.00878143310547
3.008862257003784,0.4573139548301697,29.02625274658203
3.0959222316741943,0.7591846585273743,28.070268630981445
2.7542951107025146,0.9161912202835083,28.680885314941406
2.8425936698913574,0.24547097086906433,29.831987380981445
3.1855428218841553,0.5734031200408936,29.02237319946289
2.614398241043091,2.068150520324707,28.62245750427246
2.3364944458007812,0.5895535945892334,26.95083236694336
2.2779667377471924,0.5708073973655701,29.712650299072266
2.1290228366851807,0.352352499961853,29.46720314025879
2.2682278156280518,0.5365465879440308,29.567426681518555
2.261837959289551,0.33087101578712463,28.812984466552734
3.647648811340332,1.0398437976837158,29.345943450927734
2.140294075012207,0.21626877784729004,29.674760818481445
2.6363916397094727,0.24426592886447906,30.074222564697266
2.140631914138794,0.25150686502456665,28.818613052368164
2.2584893703460693,0.11209877580404282,29.678388595581055
2.2448155879974365,0.5097248554229736,30.849891662597656
2.3795039653778076,0.36532604694366455,26.212024688720703
1.8781695365905762,0.34407126903533936,27.505369186401367
1.8066248893737793,0.23236730694770813,30.07939910888672
1.8543561697006226,0.6626511216163635,29.078609466552734
2.031951427459717,0.9319792985916138,27.034984588623047
1.8626198768615723,0.17669381201267242,28.91295051574707
2.1851727962493896,0.16480903327465057,28.57391357421875
2.1636407375335693,0.15263351798057556,24.49289321899414
1.9246126413345337,0.260800838470459,26.362348556518555
1.7326507568359375,0.31102871894836426,22.58234214782715
1.5788129568099976,0.2558378577232361,25.761423110961914
1.6890429258346558,0.4985145330429077,25.774171829223633
1.61320161819458,0.5913734436035156,26.60173988342285
1.709989070892334,0.7601115703582764,26.411998748779297
1.7427887916564941,0.7799442410469055,24.711578369140625
1.7228622436523438,0.3718244433403015,28.248661041259766
1.8534657955169678,0.38584765791893005,28.994842529296875
1.6767268180847168,0.31682419776916504,27.541034698486328
1.817463755607605,0.18865856528282166,29.605058670043945
1.8116806745529175,0.2833298444747925,29.23590087890625
1.4703339338302612,0.8337811827659607,26.687061309814453
1.39140784740448,0.6860795617103577,26.657140731811523
1.3686065673828125,0.34359198808670044,29.683610916137695
1.4292371273040771,0.2362440675497055,30.378095626831055
