an4_v1,ted_v1,target_librispeech_v1
11.566606521606445,12.55941104888916,56.92864990234375
10.549059867858887,9.720799446105957,55.58250045776367
9.698192596435547,7.291218280792236,56.839813232421875
9.055583000183105,6.305348873138428,55.66815185546875
8.547648429870605,5.240713119506836,52.64231491088867
8.124606132507324,3.8232827186584473,52.38393783569336
7.583573818206787,3.4956302642822266,51.03135299682617
7.352706432342529,2.9472131729125977,52.46770477294922
7.1301703453063965,2.665999412536621,49.1674690246582
6.817037582397461,2.507636785507202,51.39999008178711
6.6075615882873535,2.455125331878662,49.892433166503906
6.38140869140625,2.246765613555908,49.291786193847656
6.315000057220459,1.3820521831512451,48.39543533325195
6.123630046844482,1.5610800981521606,48.32362747192383
5.906252861022949,1.1994558572769165,47.40183639526367
5.698230743408203,1.9375531673431396,44.92049026489258
5.357332229614258,1.5270466804504395,46.68843078613281
5.36633825302124,1.0521420240402222,45.411659240722656
5.1027512550354,1.611837387084961,42.69767761230469
5.059545516967773,0.8777937293052673,42.29120635986328
5.01771879196167,0.7748757004737854,42.72755432128906
4.883171081542969,0.7985628247261047,42.50834274291992
4.81844425201416,0.6608948111534119,43.4512939453125
4.579616546630859,1.3044664859771729,42.171104431152344
4.2715888023376465,0.708511233329773,43.71186447143555
4.464102268218994,0.63576740026474,41.78945541381836
4.274369716644287,0.4481450319290161,44.893497467041016
4.222615718841553,0.7283663749694824,42.86577606201172
3.816636323928833,0.6045364737510681,42.5516471862793
4.035123825073242,0.38927045464515686,41.846275329589844
3.963188886642456,0.6855072975158691,43.38793182373047
3.8879916667938232,0.2994729280471802,40.32707595825195
3.7580883502960205,0.2379409819841385,41.09822463989258
3.9132354259490967,0.289693683385849,40.03427505493164
3.4848365783691406,0.45695704221725464,41.37089538574219
3.483238697052002,1.0302684307098389,40.002445220947266
3.244845151901245,0.4844408333301544,40.59117889404297
3.2076117992401123,0.4481511414051056,40.38798522949219
3.183320999145508,0.47210443019866943,43.45368957519531
3.2149722576141357,0.24480842053890228,39.10984420776367
3.2126824855804443,0.22978565096855164,41.44993209838867
3.082073211669922,0.34616273641586304,38.06427001953125
2.8737268447875977,0.22346360981464386,41.11259841918945
2.9732439517974854,0.45305585861206055,39.95764923095703
2.748398780822754,0.1353694349527359,39.888710021972656
2.9032649993896484,0.29062747955322266,38.935028076171875
2.5432915687561035,0.27080151438713074,39.47461700439453
2.5383222103118896,0.3208560347557068,39.608154296875
2.4775047302246094,0.3066975176334381,41.235816955566406
2.467072010040283,0.30263781547546387,40.026763916015625
2.445852279663086,0.10806096345186234,42.10258483886719
2.624741554260254,0.21382038295269012,39.987953186035156
2.3714394569396973,0.24022936820983887,40.73467254638672
2.2925755977630615,0.15151360630989075,40.98517990112305
2.258073091506958,0.17821405827999115,41.64829635620117
2.1785295009613037,0.4929477274417877,41.67299270629883
2.080040454864502,0.2015143781900406,41.55564880371094
2.039065361022949,0.2508789598941803,41.31266784667969
2.0411641597747803,0.1686531901359558,41.434818267822266
2.081389904022217,0.15682242810726166,41.2824592590332
2.072460174560547,0.055703386664390564,41.541229248046875
2.223914861679077,0.03801721706986427,41.117244720458984
2.1341392993927,0.03711351007223129,41.75221633911133
2.2040700912475586,0.0417860671877861,41.59032440185547
1.9162423610687256,0.09292606264352798,41.26408767700195
1.8024940490722656,0.13054801523685455,40.98759460449219
1.7375327348709106,0.10986980050802231,40.260520935058594
2.0418331623077393,0.09502986818552017,42.33912658691406
1.7481180429458618,0.06007266044616699,41.326698303222656
1.9720556735992432,0.04247085750102997,41.973724365234375
1.7069895267486572,0.029720602557063103,41.464569091796875
1.7527965307235718,0.033730510622262955,41.39723205566406
1.656482458114624,0.02897915244102478,40.96220016479492
1.7009223699569702,0.02723296731710434,41.43878936767578
1.5852779150009155,0.025262823328375816,41.12617874145508
1.5440462827682495,0.02852039784193039,41.28367614746094
1.5797226428985596,0.05386113002896309,41.44126892089844
1.435461163520813,0.1317996233701706,41.05865478515625
1.2539230585098267,0.2942257523536682,40.95682907104492
1.2545363903045654,0.39677858352661133,41.04245376586914
1.2771626710891724,0.48178791999816895,40.49998092651367
1.22313392162323,0.19241701066493988,40.54769515991211
1.2077245712280273,0.17067280411720276,40.87211608886719
1.1529184579849243,0.44450539350509644,41.437744140625
1.2411388158798218,0.5339078307151794,42.124237060546875
1.2038178443908691,0.4011264145374298,42.019012451171875
1.0869897603988647,0.45230212807655334,41.07505798339844
1.10918390750885,0.2907341718673706,41.66449737548828
1.3124874830245972,0.4244004487991333,40.97757339477539
1.1846710443496704,0.14282847940921783,41.28366470336914
1.2890132665634155,0.13955199718475342,42.846412658691406
1.2007189989089966,0.08881500363349915,42.1015510559082
1.3164231777191162,0.16132482886314392,42.938133239746094
1.114012360572815,0.14624735713005066,44.46281814575195
1.1893638372421265,0.057388897985219955,42.93534851074219
1.2883501052856445,0.04448968172073364,44.1031379699707
1.2307084798812866,0.02676832675933838,43.99787521362305
1.1870301961898804,0.019748888909816742,43.46331024169922
1.1862521171569824,0.014289273880422115,43.60565185546875
1.1332390308380127,0.015246356837451458,42.84566879272461
1.0999330282211304,0.01605513133108616,43.72255325317383
1.1011687517166138,0.015791667625308037,42.90769577026367
1.048258662223816,0.01692635752260685,44.05070495605469
1.055501937866211,0.02100098319351673,43.10118103027344
0.9923320412635803,0.027188844978809357,43.9094123840332
0.9598387479782104,0.035591669380664825,43.59331512451172
0.9393224716186523,0.042497437447309494,44.135887145996094
0.9047931432723999,0.030439401045441628,43.269386291503906
0.8826184272766113,0.13033302128314972,43.70396041870117
0.758171558380127,0.09344641119241714,44.99665832519531
0.8016637563705444,0.2323804646730423,44.00336456298828
0.7463354468345642,0.5153912305831909,42.9296989440918
0.6877526044845581,0.3325825035572052,43.85894012451172
0.6868196129798889,0.5248786807060242,43.29329299926758
0.7013027667999268,0.11488712579011917,44.82743835449219
0.812731146812439,0.16621384024620056,43.15119171142578
0.7091410756111145,0.14590099453926086,42.76653289794922
0.7774317860603333,0.046475205570459366,43.448360443115234
0.9346780776977539,0.042256731539964676,41.12123489379883
0.8231407999992371,0.021481821313500404,43.391845703125
0.9128759503364563,0.013946788385510445,41.84071731567383
0.9069387912750244,0.010309269651770592,42.446075439453125
0.8276171088218689,0.009491991251707077,42.39459991455078
0.8551957011222839,0.010736372321844101,42.198726654052734
0.7869598269462585,0.010379434563219547,42.663124084472656
0.7948266863822937,0.008511754684150219,42.231136322021484
0.7760025858879089,0.00985086988657713,42.53819274902344
0.7670894265174866,0.009777710773050785,42.71540069580078
0.735408365726471,0.011356792412698269,42.79579544067383
0.7348609566688538,0.01128370501101017,42.81885528564453
0.6949266791343689,0.017557868734002113,42.83616256713867
0.7091096639633179,0.021463867276906967,42.720054626464844
0.6615240573883057,0.02441246062517166,42.51806640625
0.6635109186172485,0.041848570108413696,42.41904830932617
